426.2850389,-573.3377344,15
432.2558143,-572.7962795,15
438.2153597,-572.1512686,15
444.1707179,-571.4090624,15
450.1106741,-570.5847039,15
456.044393,-569.6885097,15
461.9635841,-568.7341548,15
467.8789792,-567.7313187,15
473.7854031,-566.6866749,15
479.6780961,-565.5992578,15
485.5681986,-564.4605361,15
491.4454095,-563.2671244,15
497.30683,-562.0140473,15
503.1580126,-560.6939937,15
508.9920677,-559.3020911,15
514.8040122,-557.8331967,15
520.597022,-556.280103,15
526.3656882,-554.6377664,15
532.1038601,-552.9015537,15
537.8123274,-551.0647416,15
543.4869276,-549.1219739,15
549.1197999,-547.0693377,15
554.7100119,-544.9010142,15
560.2524664,-542.6138018,15
565.7434491,-540.2050824,15
571.1804442,-537.6732469,15
576.556917,-535.0199988,15
581.8723754,-532.2440681,15
587.1236058,-529.345366,15
592.3034049,-526.3261521,15
597.411485,-523.1847727,15
602.4439592,-519.9216608,15
607.3949695,-516.5386997,15
612.2627948,-513.0348575,15
617.0429431,-509.4139193,15
621.7351712,-505.6790762,15
626.3385747,-501.8349925,15
630.8514708,-497.8870956,15
635.2750784,-493.8382408,15
639.6089317,-489.6927466,15
643.8517987,-485.4558114,15
648.0047164,-481.1302794,15
652.0673946,-476.719977,15
656.0394,-472.2298987,15
659.9213954,-467.6575157,15
663.7011773,-463.0059908,15
667.3750795,-458.2658032,15
670.9330124,-453.4347094,15
674.3617528,-448.5163339,15
677.6577061,-443.5035416,15
680.8146372,-438.4063,15
683.8394996,-433.2259889,15
686.7327899,-427.9732867,15
689.4982997,-422.6547478,15
692.1412327,-417.2714655,15
694.6589093,-411.8293251,15
697.0498943,-406.3301064,15
699.3140659,-400.7771959,15
701.4554465,-395.1758058,15
703.4796618,-389.531291,15
705.393357,-383.8480962,15
707.2033451,-378.1315758,15
708.9182061,-372.3855639,15
710.547162,-366.6136138,15
712.0987871,-360.8227105,15
713.58434,-355.0134688,15
715.0149878,-349.1872966,15
716.3992003,-343.3569668,15
717.7498703,-337.517775,15
719.0777433,-331.6620557,15
720.3785607,-325.8186835,15
721.6463465,-319.9553907,15
722.8663914,-314.074735,15
724.0235265,-308.1934289,15
725.1092011,-302.2914508,15
726.111061,-296.3800206,15
727.0239558,-290.4493347,15
727.843507,-284.5079879,15
728.5671456,-278.5587659,15
729.1928272,-272.5900823,15
729.7136198,-266.6194194,15
730.1322491,-260.6391912,15
730.4602155,-254.6527426,15
730.7127376,-248.6616301,15
730.905973,-242.6666599,15
731.0554126,-236.6722746,15
731.1737647,-230.6756317,15
731.2704606,-224.6795724,15
731.3523612,-218.6831485,15
731.4259215,-212.6868422,15
731.4952317,-206.6904154,15
731.5614333,-200.6938305,15
731.6247085,-194.6973317,15
731.6849915,-188.7008335,15
731.7422072,-182.7041652,15
731.7962796,-176.7075614,15
731.8471357,-170.7109818,15
731.8947032,-164.7142251,15
731.9389063,-158.717539,15
731.9796714,-152.7208876,15
732.016926,-146.7240504,15
732.0505948,-140.727298,15
732.0806037,-134.7305888,15
732.1068792,-128.7336848,15
732.1293499,-122.7368826,15
732.1479358,-116.7401335,15
732.162559,-110.7432235,15
732.1732258,-104.7464117,15
732.1800289,-98.7495962,15
732.1831295,-92.7526871,15
732.1826742,-86.7558321,15
732.1788073,-80.7590153,15
732.1716769,-74.762108,15
732.1614286,-68.7652657,15
732.1482114,-62.7684611,15
732.1321743,-56.7715589,15
732.1134463,-50.7747973,15
732.0921767,-44.7779871,15
732.0686204,-38.7813334,15
732.0433815,-32.7845313,15
732.0171124,-26.7875924,15
731.9903949,-20.7909279,15
731.9638161,-14.7941001,15
731.9379674,-8.7971803,15
731.9134381,-2.8004974,15
731.8908098,3.1963389,15
731.8706782,9.1932746,15
731.8536391,15.1900586,15
731.8401947,21.1870228,15
731.8304977,27.1838567,15
731.824313,33.1807748,15
731.8214319,39.1776087,15
731.8216524,45.1744345,15
731.8247629,51.1713402,15
731.8305541,57.1681864,15
731.8388174,63.1650069,15
731.8493437,69.1619006,15
731.8619234,75.1587396,15
731.8763475,81.1555493,15
731.8924068,87.1524309,15
731.9098916,93.1492586,15
731.9285926,99.1460559,15
731.9483008,105.1429285,15
731.9688062,111.1397468,15
731.9898992,117.1365343,15
732.0113705,123.1334032,15
732.0330112,129.1302195,15
732.0546098,135.1270019,15
732.0759543,141.1238529,15
732.0968573,147.1206397,15
732.117229,153.1174607,15
732.1370875,159.1142816,15
732.1564447,165.1111154,15
732.17531,171.1079486,15
732.1936958,177.1047761,15
732.2116137,183.1016111,15
732.2290752,189.0984503,15
732.2460918,195.0952815,15
732.2626751,201.0921202,15
732.2788368,207.0889637,15
732.2945882,213.0857978,15
732.309941,219.0826398,15
732.3249069,225.0794869,15
732.3394973,231.0763234,15
732.3537238,237.0731683,15
732.3675979,243.0700184,15
732.3811313,249.0668569,15
732.3943356,255.0637043,15
732.4072222,261.060557,15
732.4198027,267.0573972,15
732.4320887,273.0542466,15
732.4440919,279.0511015,15
732.4558236,285.047943,15
732.4672955,291.0447942,15
732.4785192,297.0416508,15
732.4895063,303.0384935,15
732.5002682,309.035346,15
732.5108165,315.0322041,15
732.5211629,321.0290476,15
732.5313188,327.0259013,15
732.5412959,333.0227606,15
732.5511056,339.0196048,15
732.5607595,345.0164593,15
732.5702693,351.0133196,15
732.5796464,357.0101642,15
732.5889025,363.0070194,15
732.598049,369.0038804,15
732.6070975,375.0007254,15
732.6160595,380.9975811,15
732.6249467,386.9944426,15
732.6337706,392.9912879,15
732.6425426,398.9881447,15
732.6512728,404.985006,15
732.6599706,410.9818528,15
732.6686454,416.9787093,15
732.6773063,422.9755698,15
732.6859628,428.9724177,15
732.6946241,434.969274,15
732.7032995,440.9661336,15
732.7119984,446.9629825,15
732.7207302,452.9598386,15
732.729504,458.9566972,15
732.7383292,464.9535469,15
732.7472151,470.9504025,15
732.7561711,476.9472601,15
732.7652064,482.9441104,15
732.7743304,488.9409655,15
732.7835524,494.9378219,15
732.7928816,500.9346727,15
732.8023275,506.931527,15
732.8118993,512.9283822,15
732.8216063,518.9252332,15
732.8314579,524.9220867,15
732.8414634,530.9189405,15
732.8516321,536.9157916,15
732.8619732,542.9126441,15
732.8724962,548.9094963,15
732.8832104,554.9063473,15
732.8
